Buyer_ID,Unique_Buys
h6,"['psilocybin', 'cocaine', 'heroin']"
h6,['not_drugs']
h7,['erectile_dysfunction']
h7,['marijuana']
h7,"['lsd', 'cocaine', 'not_drugs']"
h8,['benzodiazepines']
h8,['ecstasy']
h8,['not_drugs']
h9,['benzodiazepines']
h9,"['methamphetamine', 'cocaine', 'marijuana']"
h9,['erectile_dysfunction']
h9,"['', 'cocaine', 'marijuana', 'not_drugs']"
hG,['cocaine']
hM,['not_drugs']
hS,['marijuana']
ha,['']
ha,"['ecstasy', 'marijuana', 'cocaine', 'lsd', 'benzodiazepines']"
ha,"['marijuana', 'not_drugs', 'ketamine']"
hb,['not_drugs']
hc,['not_drugs']
hd,['not_drugs']
hd,"['marijuana', 'ecstasy', 'fentanyl', 'cocaine', 'oxycodone', 'not_drugs']"
he,"['', 'marijuana', 'ecstasy', 'hashish', 'cocaine', 'benzodiazepines']"
he,"['marijuana', 'ecstasy', 'lsd', 'methamphetamine', 'not_drugs']"
he,['marijuana']
he,['ketamine']
hf,['erectile_dysfunction']
hg,['not_drugs']
hg,"['hashish', 'not_drugs']"
hg,"['marijuana', 'heroin']"
hh,['benzodiazepines']
hh,['benzodiazepines']
hh,['ecstasy']
hh,"['marijuana', 'prescription']"
hi,['marijuana']
hi,['not_drugs']
hi,['methamphetamine']
hk,['not_drugs']
hk,['marijuana']
hk,['']
hl,['not_drugs']
hl,"['marijuana', 'hashish']"
hl,['benzodiazepines']
hm,['not_drugs']
hm,['ecstasy']
hn,['marijuana']
hn,"['psilocybin', 'cocaine', 'marijuana']"
hn,"['', 'ecstasy', 'dmt', 'lsd', 'not_drugs']"
hn,['opioid']
hn,['not_drugs']
hn,"['', 'oxycodone']"
hn,"['hashish', 'not_drugs']"
hn,['stimulant']
hn,['not_drugs']
ho,['opioid']
ho,['ketamine']
ho,['cocaine']
ho,['not_drugs']
hp,"['cocaine', 'benzodiazepines']"
hr,['marijuana']
hr,['not_drugs']
hr,"['cocaine', 'ecstasy']"
hr,"['lsd', '', 'cocaine', 'not_drugs']"
hr,['lsd']
hr,"['', 'methamphetamine', 'opioid_treatment', 'ketamine']"
hr,"['psychedelic', 'stimulant']"
hs,['oxycodone']
hs,['']
hs,"['', 'marijuana', 'hashish', 'lsd', 'not_drugs']"
hs,"['methamphetamine', 'cocaine', 'opioid']"
hs,['']
hs,['not_drugs']
ht,"['', 'marijuana']"
ht,['lsd']
ht,"['', 'hashish']"
ht,['marijuana']
ht,['not_drugs']
hu,['ketamine']
hw,['cocaine']
hw,['not_drugs']
hx,['psilocybin']
hy,['not_drugs']
hz,['']
hz,['not_drugs']
i ,"['methamphetamine', 'benzodiazepines', 'ecstasy', 'ketamine']"
i ,"['lsd', '', 'ecstasy']"
i ,['cocaine']
i ,['stimulant']
i ,['stimulant']
i ,['methamphetamine']
i ,"['steroids_and_hormones', 'erectile_dysfunction']"
i0,"['', 'opioid', 'not_drugs']"
i1,['not_drugs']
i1,['hashish']
i2,['benzodiazepines']
i2,"['cocaine', 'hashish']"
i3,"['marijuana', 'benzodiazepines']"
i5,['not_drugs']
i6,['cocaine']
i6,"['cocaine', 'heroin']"
i6,['not_drugs']
i7,['not_drugs']
i7,['stimulant']
i8,"['lsd', 'not_drugs']"
i8,['marijuana']
i9,"['', 'methamphetamine', 'marijuana', 'hashish']"
i9,"['lsd', 'benzodiazepines', 'ketamine']"
ia,"['methamphetamine', 'cocaine', 'not_drugs']"
id,"['marijuana', 'cocaine', 'methamphetamine', 'not_drugs', 'heroin']"
id,['']
id,['marijuana']
id,['']
ie,['ecstasy']
ie,"['marijuana', 'not_drugs']"
ie,"['', 'marijuana', 'hashish', 'psilocybin', 'fentanyl', 'cocaine', 'methamphetamine']"
ie,['']
if,"['methamphetamine', 'marijuana']"
ig,"['psilocybin', 'oxycodone']"
ih,['marijuana']
ih,"['', 'dmt']"
ih,"['methamphetamine', 'not_drugs']"
ii,"['methamphetamine', 'marijuana']"
ii,"['', 'hashish']"
ii,"['', 'ecstasy', 'not_drugs', 'lsd']"
ik,"['marijuana', 'cocaine', 'ecstasy', 'stimulant']"
ik,['not_drugs']
il,['cocaine']
il,"['', 'methamphetamine', 'not_drugs', 'lsd']"
im,['cocaine']
im,"['', 'ketamine']"
in,['methamphetamine']
in,['marijuana']
in,['marijuana']
in,"['methamphetamine', 'marijuana', 'hashish', 'not_drugs']"
io,"['', 'ecstasy', 'ketamine']"
ip,"['benzodiazepines', 'oxycodone']"
ip,"['oxycodone', 'hashish']"
ip,['stimulant']
ir,['not_drugs']
ir,['not_drugs']
is,['ketamine']
is,"['not_drugs', 'inhalants']"
is,['not_drugs']
is,['benzodiazepines']
it,['cocaine']
it,['not_drugs']
iu,"['methamphetamine', 'benzodiazepines']"
iv,['psilocybin']
iw,"['', 'marijuana', 'dmt', 'ketamine', 'psilocybin', 'lsd', 'heroin']"
iw,['marijuana']
ix,"['methamphetamine', 'benzodiazepines']"
iy,"['cocaine', 'marijuana']"
iy,['']
iy,"['', 'not_drugs']"
j ,['heroin']
j ,['marijuana']
j ,['marijuana']
j ,['']
j ,"['cocaine', 'erectile_dysfunction']"
j ,"['cocaine', 'heroin']"
j ,['erectile_dysfunction']
j ,"['', 'marijuana', 'hashish']"
j ,['ketamine']
j ,"['', 'ecstasy', 'ketamine', 'cocaine', 'stimulant']"
j ,"['ecstasy', 'marijuana', 'steroids_and_hormones', 'cocaine', 'stimulant']"
j ,['oxycodone']
j ,"['benzodiazepines', 'hashish']"
j ,['not_drugs']
j0,"['marijuana', 'psilocybin', 'oxycodone', 'lsd', 'benzodiazepines', 'not_drugs', 'heroin']"
j0,"['', 'marijuana']"
j0,['opioid_treatment']
j0,"['', 'marijuana', 'psilocybin', 'cocaine', 'oxycodone', 'not_drugs']"
j0,['not_drugs']
j0,"['', 'ecstasy', 'not_drugs']"
j0,['']
j1,"['', 'ketamine', 'cocaine', 'oxycodone', 'not_drugs']"
j1,"['psilocybin', 'marijuana', 'ecstasy', 'not_drugs']"
j1,['']
j1,['opioid']
j1,['oxycodone']
j1,['oxycodone']
j2,['not_drugs']
j2,['not_drugs']
j2,"['lsd', 'marijuana', 'ecstasy']"
j2,['']
j2,['cocaine']
j2,['ketamine']
j3,['marijuana']
j3,"['', 'marijuana', 'hashish', 'cocaine', 'benzodiazepines', 'stimulant']"
j3,"['', 'marijuana', 'not_drugs']"
j3,['not_drugs']
j3,['not_drugs']
j3,['cocaine']
j4,['marijuana']
j4,"['', 'methamphetamine', 'not_drugs']"
j5,['erectile_dysfunction']
j5,['psilocybin']
j5,"['', 'not_drugs']"
j6,"['lsd', 'benzodiazepines']"
j6,['not_drugs']
j7,"['lsd', 'marijuana', 'not_drugs']"
j7,"['cocaine', 'marijuana', 'ecstasy']"
j7,['benzodiazepines']
j7,['cocaine']
j8,['oxycodone']
j8,['methamphetamine']
j8,['']
j8,['benzodiazepines']
j8,"['methamphetamine', 'stimulant', 'ketamine']"
j8,['not_drugs']
j8,['not_drugs']
j9,"['marijuana', 'hashish', 'heroin']"
j9,['not_drugs']
j9,"['cocaine', 'ecstasy', 'not_drugs']"
j9,"['', 'marijuana', 'not_drugs']"
j9,['opioid']
j9,['marijuana']
ja,['opioid']
ja,['ketamine']
ja,"['', 'ecstasy', 'not_drugs', 'psychedelic']"
ja,['']
jb,['not_drugs']
jc,['marijuana']
jd,['not_drugs']
jd,['not_drugs']
jd,['marijuana']
jd,['marijuana']
jd,"['methamphetamine', 'cocaine', 'oxycodone']"
je,"['', 'marijuana', 'not_drugs', 'ecstasy']"
je,"['psilocybin', 'cocaine', 'marijuana', 'lsd']"
je,"['cocaine', 'marijuana']"
je,['']
je,['methamphetamine']
jf,['']
jf,['marijuana']
jg,['hashish']
jg,"['lsd', 'ecstasy', 'not_drugs']"
jh,['lsd']
jh,['lsd']
jh,['']
jh,['']
ji,['dmt']
ji,['']
ji,['oxycodone']
ji,"['lsd', 'psilocybin', 'hashish', 'not_drugs']"
jk,['']
jk,['benzodiazepines']
jk,"['', 'marijuana', 'ecstasy', 'benzodiazepines']"
jk,"['lsd', 'marijuana', 'ecstasy']"
jk,['cocaine']
jk,['benzodiazepines']
jk,['not_drugs']
jl,['marijuana']
jl,['lsd']
jl,['']
jl,['methamphetamine']
jm,['oxycodone']
jm,"['marijuana', 'oxycodone']"
jm,['not_drugs']
jn,['cocaine']
jn,"['marijuana', 'ecstasy', 'steroids_and_hormones', 'cocaine', 'methamphetamine']"
jn,['marijuana']
jn,['not_drugs']
jn,"['marijuana', 'not_drugs']"
jn,"['marijuana', 'hashish', 'oxycodone', 'methamphetamine', 'benzodiazepines']"
jn,['stimulant']
jo,['not_drugs']
jo,"['cocaine', 'stimulant']"
jo,['oxycodone']
jo,"['methamphetamine', 'benzodiazepines']"
jq,['']
jr,"['', 'not_drugs']"
jr,['benzodiazepines']
jr,['marijuana']
jr,['stimulant']
jr,['marijuana']
js,['stimulant']
js,"['marijuana', 'ecstasy', 'psychedelic', 'lsd', 'methamphetamine', 'not_drugs']"
js,['cocaine']
js,"['marijuana', 'psilocybin', 'oxycodone', 'methamphetamine', 'stimulant']"
js,['marijuana']
js,['oxycodone']
jt,['opioid']
jt,['ketamine']
jt,"['methamphetamine', 'marijuana']"
jt,"['dmt', 'not_drugs']"
jt,['benzodiazepines']
jv,['lsd']
jw,['marijuana']
jx,['not_drugs']
jy,['']
jy,['marijuana']
jy,['']
jy,"['', 'not_drugs']"
jy,['stimulant']
jy,['oxycodone']
jy,['']
jz,"['cocaine', 'marijuana']"
jz,"['', 'not_drugs', 'ketamine']"
jz,['cocaine']
k ,"['methamphetamine', 'marijuana']"
k ,['marijuana']
k ,['ecstasy']
k ,"['', 'ecstasy', 'marijuana', 'hashish', 'ketamine', 'cocaine', 'lsd', 'stimulant']"
k ,['fentanyl']
k ,"['marijuana', 'ecstasy']"
k ,"['cocaine', 'marijuana']"
k ,['marijuana']
k ,['methamphetamine']
k ,"['marijuana', 'ecstasy', 'cocaine', 'lsd', 'erectile_dysfunction', 'stimulant']"
k ,"['cocaine', 'heroin']"
k ,['lsd']
k ,"['', 'not_drugs', 'heroin']"
k-,"['ecstasy', 'ketamine']"
k0,"['', 'dmt', 'psilocybin', 'lsd', 'not_drugs']"
k0,['opioid']
k0,"['steroids_and_hormones', 'cocaine']"
k0,['not_drugs']
k1,"['marijuana', 'dmt', 'not_drugs']"
k1,"['', 'cocaine', 'marijuana', 'ecstasy']"
k1,['hashish']
k1,['not_drugs']
k2,['opioid']
k2,"['lsd', 'not_drugs']"
k3,['not_drugs']
k4,['not_drugs']
k4,['']
k4,"['not_drugs', 'dmt', 'ketamine']"
k5,['marijuana']
k5,['not_drugs']
k6,['not_drugs']
k6,"['marijuana', 'cocaine', 'ecstasy', 'hashish']"
k7,['cocaine']
k7,"['lsd', 'opioid', 'not_drugs']"
k7,['oxycodone']
k8,['benzodiazepines']
k8,['not_drugs']
k8,"['', 'methamphetamine', 'ecstasy']"
k9,"['marijuana', 'ecstasy', 'cocaine', 'not_drugs', 'heroin']"
k9,"['', 'ecstasy', 'psychedelic', 'psilocybin', 'benzodiazepines', 'not_drugs']"
k9,['']
kS,['opioid']
ka,"['cocaine', 'not_drugs']"
ka,['opioid']
ka,['marijuana']
ka,"['lsd', 'cocaine', 'marijuana', 'dmt']"
kc,['marijuana']
kc,['not_drugs']
kd,"['methamphetamine', 'marijuana']"
kd,"['', 'not_drugs']"
ke,"['', 'not_drugs']"
ke,['oxycodone']
ke,"['ecstasy', 'marijuana', 'ketamine', 'not_drugs', 'heroin']"
ke,['ecstasy']
kf,['not_drugs']
kg,['hashish']
kg,['marijuana']
kg,['ecstasy']
kg,"['', 'not_drugs']"
kh,"['marijuana', 'not_drugs', 'ecstasy']"
kh,"['', 'marijuana']"
ki,['marijuana']
ki,['']
ki,"['lsd', 'marijuana', 'psychedelic', 'ketamine']"
kj,['marijuana']
kk,['stimulant']
kk,"['opioid_treatment', 'marijuana', 'not_drugs']"
kk,"['', 'oxycodone']"
kk,['not_drugs']
kk,['marijuana']
kl,['cocaine']
kl,"['methamphetamine', 'marijuana']"
kl,"['methamphetamine', 'marijuana', 'not_drugs', 'ketamine']"
kn,"['lsd', 'hashish']"
kn,"['lsd', 'not_drugs']"
kn,['']
kn,['cocaine']
ko,['ecstasy']
ko,"['marijuana', 'not_drugs']"
ko,"['marijuana', 'not_drugs', 'stimulant']"
kp,"['lsd', 'ecstasy']"
kr,"['marijuana', 'not_drugs']"
kr,['lsd']
kr,['not_drugs']
kr,['not_drugs']
kr,['psilocybin']
ks,"['', 'not_drugs']"
ks,['']
kt,['oxycodone']
kt,['not_drugs']
kt,['opioid_treatment']
kt,['not_drugs']
ku,"['', 'not_drugs']"
kv,['hashish']
kw,['marijuana']
ky,['cocaine']
ky,['']
ky,"['marijuana', 'not_drugs']"
ky,"['', 'marijuana', 'ecstasy', 'psilocybin', 'cocaine', 'methamphetamine']"
ky,['']
ky,['']
l ,['cocaine']
l ,['lsd']
l ,"['', 'ecstasy', 'erectile_dysfunction']"
l ,"['opioid', 'methamphetamine', 'ecstasy', 'benzodiazepines']"
l ,"['methamphetamine', 'ecstasy']"
l ,"['ecstasy', 'ketamine']"
l ,"['lsd', 'dmt']"
l ,"['methamphetamine', 'heroin']"
l ,['stimulant']
l ,['marijuana']
l ,['marijuana']
l ,"['marijuana', 'erectile_dysfunction']"
l ,['marijuana']
l0,['not_drugs']
l0,['methamphetamine']
l0,['ecstasy']
l0,"['methamphetamine', 'cocaine']"
l0,"['marijuana', 'ecstasy', 'oxycodone', 'benzodiazepines', 'not_drugs', 'stimulant', 'heroin']"
l0,['opioid_treatment']
l1,"['opioid', 'oxycodone']"
l1,['not_drugs']
l1,"['', 'methamphetamine']"
l1,['ketamine']
l1,"['opioid_treatment', 'stimulant']"
l1,"['', 'marijuana', 'ecstasy', 'psilocybin', 'cocaine']"
l1,"['', 'not_drugs']"
l2,['oxycodone']
l2,['not_drugs']
l2,['fentanyl']
l2,['not_drugs']
l2,['']
l3,"['oxycodone', 'erectile_dysfunction']"
l3,"['methamphetamine', 'marijuana']"
l3,['oxycodone']
l3,['not_drugs']
l3,"['methamphetamine', 'marijuana', 'heroin']"
l4,['marijuana']
l4,"['ecstasy', 'not_drugs']"
l4,['ecstasy']
l4,['not_drugs']
l5,['marijuana']
l5,['not_drugs']
l5,['cocaine']
l5,['psilocybin']
l6,"['', 'ecstasy', 'marijuana', 'cocaine', 'lsd', 'not_drugs']"
l6,"['marijuana', 'ecstasy']"
l7,"['marijuana', 'not_drugs']"
l7,"['marijuana', 'not_drugs']"
l7,['marijuana']
l8,['marijuana']
l8,['not_drugs']
l8,"['', 'marijuana', 'opioid', 'fentanyl', 'methamphetamine', 'benzodiazepines']"
l9,['stimulant']
l9,"['', 'not_drugs']"
l9,['']
la,['']
la,['dmt']
la,"['marijuana', 'ecstasy', 'hashish', 'ketamine', 'benzodiazepines']"
la,['not_drugs']
la,['marijuana']
lb,['marijuana']
ld,['not_drugs']
ld,"['', 'hashish', 'ketamine', 'cocaine', 'lsd']"
ld,"['', 'marijuana', 'ecstasy', 'ketamine', 'cocaine', 'opioid_treatment']"
ld,"['lsd', 'hashish', 'not_drugs']"
le,['']
le,"['ecstasy', 'marijuana', 'dmt', 'ketamine', 'psilocybin', 'cocaine', 'oxycodone', 'not_drugs']"
le,['hashish']
le,"['', 'opioid_treatment']"
le,['cocaine']
le,['marijuana']
le,"['methamphetamine', 'ecstasy', 'dmt', 'not_drugs']"
le,['']
le,"['methamphetamine', 'oxycodone']"
lg,['benzodiazepines']
lg,"['cocaine', 'ketamine']"
lg,"['marijuana', 'not_drugs']"
lh,['benzodiazepines']
lh,['oxycodone']
lh,['not_drugs']
li,['']
li,['ketamine']
li,['stimulant']
li,"['psilocybin', 'marijuana', 'ecstasy']"
li,"['', 'not_drugs']"
lk,['marijuana']
lk,['not_drugs']
lk,"['cocaine', 'ecstasy', 'stimulant']"
ll,['oxycodone']
ll,"['cocaine', 'ecstasy', 'stimulant']"
ll,"['', 'marijuana', 'ecstasy', 'lsd', 'methamphetamine', 'benzodiazepines', 'not_drugs', 'heroin']"
ll,['ecstasy']
ln,['not_drugs']
ln,"['methamphetamine', 'not_drugs']"
ln,['opioid']
ln,['ecstasy']
ln,['not_drugs']
ln,"['', 'marijuana', 'stimulant']"
lo,['stimulant']
lo,['opioid']
lo,"['cocaine', 'marijuana', 'hashish']"
lo,['oxycodone']
lo,"['methamphetamine', 'marijuana']"
lo,['not_drugs']
lp,['benzodiazepines']
lq,['psychedelic']
lr,['lsd']
lr,['not_drugs']
lr,['erectile_dysfunction']
lr,['stimulant']
lr,['marijuana']
lr,['not_drugs']
lr,"['', 'benzodiazepines', 'not_drugs']"
ls,['oxycodone']
ls,"['', 'ecstasy', 'marijuana', 'dmt', 'hashish', 'ketamine', 'fentanyl', 'dissociative', 'cocaine', 'lsd', 'methamphetamine', 'not_drugs', 'stimulant']"
ls,['marijuana']
ls,"['marijuana', 'hashish', 'cocaine', 'lsd', 'methamphetamine']"
lt,['marijuana']
lt,['not_drugs']
lu,"['', 'marijuana']"
lw,['benzodiazepines']
lw,['ecstasy']
ly,['opioid_treatment']
ly,['not_drugs']
ly,['marijuana']
ly,['']
ly,['marijuana']
ly,['not_drugs']
ly,['benzodiazepines']
ly,['ecstasy']
lz,['ecstasy']
lz,['not_drugs']
m ,"['cocaine', 'marijuana', 'hashish']"
m ,"['', 'benzodiazepines']"
m ,['cocaine']
m ,['marijuana']
m ,"['', 'ecstasy']"
m ,"['hashish', 'heroin']"
m ,['stimulant']
m ,"['marijuana', 'ecstasy', 'prescription']"
m ,"['cocaine', 'heroin']"
m ,"['uncategorizable_listing', 'ecstasy', 'stimulant', 'methamphetamine']"
m ,['cocaine']
m ,"['cocaine', 'ecstasy']"
m ,['dmt']
m ,['cocaine']
m ,['cocaine']
m ,"['marijuana', 'ecstasy', 'stimulant']"
m ,"['benzodiazepines', 'cocaine', 'marijuana']"
m ,['']
m ,"['benzodiazepines', 'ecstasy']"
m0,"['cocaine', 'ecstasy', 'hashish', 'not_drugs']"
m0,['not_drugs']
m0,['marijuana']
m0,"['', 'marijuana', 'ecstasy', 'psychedelic', 'ketamine', 'cocaine', 'benzodiazepines']"
m0,['cocaine']
m0,['heroin']
m0,"['lsd', 'hashish']"
m0,['ecstasy']
m0,['']
m1,['lsd']
m1,"['', 'cocaine', 'marijuana']"
m1,['psilocybin']
m1,['not_drugs']
m1,['marijuana']
m1,"['methamphetamine', 'cocaine']"
m1,"['marijuana', 'ecstasy', 'benzodiazepines', 'not_drugs', 'stimulant']"
m2,['cocaine']
m2,['not_drugs']
m2,"['', 'marijuana', 'psilocybin', 'oxycodone', 'benzodiazepines']"
m2,['']
m3,"['marijuana', 'ecstasy', 'hashish', 'ketamine', 'not_drugs']"
m3,"['', 'marijuana', 'not_drugs', 'ketamine']"
m3,['cocaine']
m3,['not_drugs']
m4,['ecstasy']
m4,"['methamphetamine', 'cocaine', 'ecstasy']"
m4,"['', 'marijuana']"
m4,"['', 'marijuana', 'dmt', 'cocaine', 'not_drugs']"
m4,['not_drugs']
m5,['hashish']
m5,['not_drugs']
m5,['benzodiazepines']
m5,"['cocaine', 'marijuana', 'not_drugs']"
m5,"['', 'marijuana']"
m5,['benzodiazepines']
m5,['methamphetamine']
m6,['stimulant']
m6,['not_drugs']
m6,['not_drugs']
m6,['not_drugs']
m6,"['', 'cocaine', 'not_drugs']"
m6,['cocaine']
m7,"['lsd', 'not_drugs', 'heroin']"
m7,['']
m7,"['', 'psychedelic', 'psilocybin', 'cocaine', 'methamphetamine', 'opioid_treatment']"
m7,['ecstasy']
m8,"['marijuana', 'ecstasy', 'hashish', 'not_drugs', 'heroin']"
m8,['not_drugs']
m8,['not_drugs']
m8,['not_drugs']
m9,['not_drugs']
m9,"['marijuana', 'hashish', 'psychedelic', 'lsd', 'not_drugs']"
m9,['not_drugs']
m9,['oxycodone']
m9,"['opioid', 'ecstasy', 'cocaine', 'methamphetamine', 'benzodiazepines', 'heroin']"
mF,"['inhalants', 'psychedelic']"
ma,['not_drugs']
ma,"['marijuana', 'hashish', 'cocaine', 'lsd', 'not_drugs', 'stimulant']"
ma,['not_drugs']
ma,['dmt']
ma,['marijuana']
ma,"['', 'marijuana', 'ecstasy', 'ketamine', 'cocaine', 'lsd', 'methamphetamine', 'not_drugs', 'stimulant']"
mb,['']
mb,['cocaine']
md,['ecstasy']
md,['ketamine']
md,"['psilocybin', '', 'marijuana', 'hashish']"
md,"['', 'ecstasy', 'psychedelic', 'lsd', 'not_drugs']"
me,['stimulant']
me,"['marijuana', 'cocaine', 'oxycodone', 'methamphetamine', 'not_drugs']"
me,['benzodiazepines']
me,['cocaine']
me,['not_drugs']
me,['not_drugs']
me,['ecstasy']
me,['']
me,['cocaine']
mf,['cocaine']
mf,['not_drugs']
mg,['not_drugs']
mg,['not_drugs']
mg,['']
mg,['ketamine']
mg,['marijuana']
mh,['stimulant']
mh,['not_drugs']
mh,['oxycodone']
mi,['benzodiazepines']
mi,"['', 'cocaine', 'not_drugs']"
mk,"['lsd', 'not_drugs']"
mk,"['marijuana', 'ecstasy']"
mk,['ecstasy']
mk,"['opioid', 'dissociative']"
mk,"['ecstasy', 'stimulant']"
ml,"['lsd', 'ecstasy']"
ml,['']
ml,"['cocaine', 'hashish', 'not_drugs']"
mm,"['cocaine', 'marijuana', 'erectile_dysfunction', 'hashish']"
mm,['not_drugs']
mm,"['', 'not_drugs']"
mm,"['methamphetamine', 'oxycodone']"
mm,"['methamphetamine', 'marijuana']"
mn,['not_drugs']
mn,"['', 'marijuana', 'ecstasy', 'lsd', 'not_drugs', 'heroin']"
mn,['ketamine']
mn,['not_drugs']
mn,['not_drugs']
mn,['oxycodone']
mn,"['lsd', 'marijuana', 'ecstasy', 'hashish']"
mn,"['cocaine', 'ecstasy']"
mn,['ecstasy']
mn,['benzodiazepines']
mo,['benzodiazepines']
mo,"['opioid', 'not_drugs']"
mo,"['', 'marijuana', 'not_drugs']"
mo,"['marijuana', 'ecstasy', 'cocaine', 'lsd', 'methamphetamine', 'benzodiazepines']"
mp,['not_drugs']
mr,"['methamphetamine', 'ecstasy']"
mr,['']
mr,['not_drugs']
mr,['oxycodone']
mr,['opioid']
mr,['ecstasy']
mr,['marijuana']
mr,"['cocaine', 'not_drugs']"
ms,"['marijuana', 'ketamine', 'psilocybin', 'cocaine', 'oxycodone', 'stimulant']"
ms,['benzodiazepines']
ms,['ecstasy']
ms,['cocaine']
ms,"['opioid', 'marijuana']"
ms,['']
ms,"['', 'marijuana', 'not_drugs']"
ms,"['marijuana', 'opioid', 'hashish', 'methamphetamine', 'stimulant', 'heroin']"
ms,['']
ms,['cocaine']
mt,['cocaine']
mt,['benzodiazepines']
mt,['benzodiazepines']
mt,['ketamine']
mt,"['', 'marijuana', 'hashish', 'not_drugs']"
mt,"['marijuana', 'psychedelic']"
mt,['stimulant']
mt,['marijuana']
mu,['marijuana']
mu,['benzodiazepines']
mu,['']
mw,"['', 'cocaine', 'not_drugs']"
mw,['stimulant']
mx,"['psilocybin', 'ecstasy']"
mx,['marijuana']
mx,"['methamphetamine', 'marijuana', 'ecstasy']"
my,['oxycodone']
my,['']
my,"['psilocybin', 'marijuana', 'ecstasy']"
my,['not_drugs']
my,"['', 'dmt', 'psilocybin', 'cocaine', 'lsd', 'methamphetamine', 'not_drugs', 'stimulant', 'heroin']"
my,['heroin']
my,['']
my,['']
my,['marijuana']
my,['marijuana']
mz,"['hashish', 'stimulant']"
mz,['not_drugs']
mz,"['methamphetamine', 'marijuana']"
mz,['not_drugs']
n ,['marijuana']
n ,"['methamphetamine', 'cocaine', 'hashish']"
n ,"['methamphetamine', 'cocaine', 'benzodiazepines', 'heroin']"
n ,['ecstasy']
n ,['opioid_treatment']
n ,['ecstasy']
n ,"['marijuana', 'benzodiazepines']"
n ,"['marijuana', 'ketamine']"
n ,"['ecstasy', 'hashish', 'cocaine', 'methamphetamine', 'heroin']"
n ,['marijuana']
n0,"['', 'marijuana', 'opioid']"
n0,['']
n0,"['marijuana', 'not_drugs']"
n0,['stimulant']
n1,"['lsd', 'dmt', 'psychedelic', 'not_drugs']"
n1,"['lsd', 'methamphetamine', 'cocaine', 'marijuana']"
n2,"['methamphetamine', 'marijuana', 'oxycodone', 'not_drugs']"
n2,['marijuana']
n3,"['marijuana', 'dmt', 'not_drugs']"
n3,"['opioid', 'marijuana']"
n4,"['lsd', 'marijuana', 'oxycodone']"
n4,['not_drugs']
n4,['not_drugs']
n5,"['marijuana', 'dmt']"
n5,['lsd']
n5,"['methamphetamine', 'ecstasy', 'hashish', 'not_drugs']"
n6,"['', 'benzodiazepines', 'marijuana', 'oxycodone']"
n6,['not_drugs']
n7,"['marijuana', 'not_drugs', 'ketamine']"
n7,"['', 'marijuana']"
n7,['hashish']
n8,['not_drugs']
n9,['cocaine']
n9,"['', 'not_drugs']"
n9,['ecstasy']
n9,['cocaine']
n9,['ecstasy']
nL,['benzodiazepines']
na,['benzodiazepines']
na,['psilocybin']
na,['opioid']
nb,['ecstasy']
nc,['dissociative']
nc,['not_drugs']
nd,['marijuana']
nd,['not_drugs']
nd,"['marijuana', 'opioid', 'hashish', 'stimulant']"
nd,['marijuana']
ne,['not_drugs']
ne,['']
ne,"['lsd', '', 'marijuana', 'ecstasy']"
ne,['']
ne,"['', 'ecstasy', 'not_drugs', 'heroin']"
ne,"['ecstasy', 'stimulant']"
ng,"['lsd', 'psychedelic']"
ni,['cocaine']
ni,['erectile_dysfunction']
ni,['not_drugs']
nj,['methamphetamine']
nk,['heroin']
nm,"['marijuana', 'erectile_dysfunction', 'ecstasy']"
nm,"['', 'ecstasy', 'dmt', 'psilocybin', 'lsd']"
nn,"['methamphetamine', 'marijuana']"
nn,['ecstasy']
no,"['fentanyl', 'methamphetamine', 'cocaine']"
no,['']
no,"['', 'cocaine', 'not_drugs']"
np,"['marijuana', 'dmt']"
nr,"['marijuana', 'not_drugs']"
nr,['not_drugs']
nr,"['', 'marijuana', 'hashish']"
nr,"['inhalants', 'benzodiazepines', 'stimulant']"
ns,['']
ns,['not_drugs']
ns,['not_drugs']
ns,"['', 'marijuana', 'ecstasy', 'methamphetamine']"
nt,"['', 'marijuana', 'ecstasy', 'cocaine', 'not_drugs']"
nt,['psychedelic']
nu,['cocaine']
nu,['marijuana']
nv,['methamphetamine']
nw,['cocaine']
nx,['not_drugs']
ny,['benzodiazepines']
ny,"['', 'not_drugs']"
ny,"['marijuana', 'not_drugs']"
nz,['not_drugs']
o ,['fentanyl']
o ,"['cocaine', 'prescription']"
o ,"['methamphetamine', 'ecstasy', 'stimulant']"
o ,['marijuana']
o ,"['marijuana', 'ecstasy']"
o0,['not_drugs']
o0,"['', 'marijuana']"
o0,['cocaine']
o0,['']
o1,"['ecstasy', 'psychedelic']"
o2,"['benzodiazepines', 'marijuana']"
o3,['not_drugs']
o4,['not_drugs']
o6,"['benzodiazepines', 'oxycodone']"
o6,['psilocybin']
o6,['oxycodone']
o7,['marijuana']
o7,"['marijuana', 'hashish']"
o7,"['lsd', 'psilocybin', 'not_drugs']"
o7,['ecstasy']
o8,"['', 'not_drugs']"
o8,"['methamphetamine', 'benzodiazepines']"
o9,"['hashish', 'not_drugs']"
oa,['oxycodone']
oa,['marijuana']
oa,['opioid']
oa,['cocaine']
oa,"['lsd', 'marijuana', 'not_drugs']"
od,['marijuana']
od,['heroin']
od,['not_drugs']
oe,"['', 'not_drugs']"
oe,"['cocaine', 'marijuana', 'ecstasy']"
oe,"['cocaine', 'ecstasy', 'not_drugs']"
oe,['stimulant']
oe,['marijuana']
og,['stimulant']
og,['ecstasy']
oi,['lsd']
